day
"142,0.0,142,0.0,142,0.0,142,288.0,142,0.0,142,126.0,142,0.0,142,0.0,142,0.0,142,0.0,142,114.0,142,0.0,142,0.0,142,0.0,142,0.0,142,0.0"
"143,0.0,143,216.0,143,0.0,143,90.0,143,0.0,143,0.0,143,114.0,143,0.0,143,0.0,143,0.0,143,108.0,143,0.0,143,0.0,143,0.0,143,0.0,143,0.0"
"144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,0.0,144,114.0,144,0.0,144,0.0,144,0.0,144,414.0,144,0.0"
"145,0.0,145,426.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0,145,102.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0"
"146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0,146,147.0,146,0.0,146,0.0,146,0.0,146,0.0,146,0.0"
"147,0.0,147,0.0,147,0.0,147,0.0,147,0.0,147,24.0,147,132.0,147,0.0,147,0.0,147,0.0,147,0.0,147,0.0,147,0.0,147,0.0,147,0.0,147,0.0"
"148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,384.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0,148,0.0"
"149,432.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0,149,96.0,149,0.0,149,0.0,149,0.0,149,0.0,149,0.0"
"150,0.0,150,56.99999999999999,150,0.0,150,0.0,150,9.0,150,0.0,150,0.0,150,210.0,150,0.0,150,18.0,150,108.0,150,0.0,150,0.0,150,0.0,150,0.0,150,4.5"
"151,0.0,151,432.0,151,0.0,151,0.0,151,0.0,151,0.0,151,0.0,151,0.0,151,0.0,151,0.0,151,96.0,151,0.0,151,0.0,151,0.0,151,0.0,151,0.0"
"152,0.0,152,163.5,152,0.0,152,0.0,152,0.0,152,0.0,152,249.0,152,0.0,152,0.0,152,0.0,152,115.5,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0"
"153,0.0,153,0.0,153,0.0,153,0.0,153,0.0,153,0.0,153,0.0,153,432.0,153,0.0,153,0.0,153,108.0,153,0.0,153,0.0,153,0.0,153,0.0,153,0.0"
"154,0.0,154,0.0,154,0.0,154,0.0,154,0.0,154,0.0,154,0.0,154,0.0,154,432.0,154,0.0,154,96.0,154,0.0,154,0.0,154,0.0,154,0.0,154,0.0"
"155,0.0,155,0.0,155,0.0,155,0.0,155,432.0,155,0.0,155,0.0,155,0.0,155,0.0,155,0.0,155,96.0,155,0.0,155,0.0,155,0.0,155,0.0,155,0.0"
"156,0.0,156,0.0,156,0.0,156,0.0,156,0.0,156,0.0,156,0.0,156,0.0,156,438.0,156,0.0,156,90.0,156,0.0,156,0.0,156,0.0,156,0.0,156,0.0"
"157,0.0,157,0.0,157,0.0,157,0.0,157,0.0,157,0.0,157,408.0,157,0.0,157,0.0,157,0.0,157,120.0,157,0.0,157,0.0,157,0.0,157,0.0,157,0.0"
"158,0.0,158,0.0,158,0.0,158,0.0,158,0.0,158,0.0,158,0.0,158,0.0,158,0.0,158,435.0,158,93.0,158,0.0,158,0.0,158,0.0,158,0.0,158,0.0"
"159,0.0,159,0.0,159,0.0,159,522.0,159,0.0,159,0.0,159,0.0,159,0.0,159,0.0,159,0.0,159,6.0,159,0.0,159,0.0,159,0.0,159,0.0,159,0.0"
"160,0.0,160,120.0,160,0.0,160,180.0,160,0.0,160,132.0,160,0.0,160,0.0,160,0.0,160,0.0,160,96.0,160,0.0,160,0.0,160,0.0,160,0.0,160,0.0"
"161,0.0,161,432.0,161,0.0,161,0.0,161,0.0,161,0.0,161,0.0,161,0.0,161,0.0,161,0.0,161,96.0,161,0.0,161,0.0,161,0.0,161,0.0,161,0.0"
"162,0.0,162,432.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0,162,0.0"
"163,0.0,163,0.0,163,0.0,163,0.0,163,318.0,163,0.0,163,0.0,163,0.0,163,0.0,163,0.0,163,114.0,163,0.0,163,0.0,163,0.0,163,0.0,163,0.0"
"164,0.0,164,384.0,164,0.0,164,0.0,164,0.0,164,0.0,164,0.0,164,0.0,164,0.0,164,0.0,164,144.0,164,0.0,164,0.0,164,0.0,164,0.0,164,6.0"
"165,0.0,165,246.0,165,0.0,165,0.0,165,0.0,165,0.0,165,0.0,165,0.0,165,0.0,165,0.0,165,282.0,165,0.0,165,0.0,165,0.0,165,0.0,165,0.0"
"166,0.0,166,0.0,166,0.0,166,0.0,166,0.0,166,0.0,166,384.0,166,0.0,166,0.0,166,0.0,166,144.0,166,0.0,166,0.0,166,0.0,166,0.0,166,0.0"
"167,0.0,167,0.0,167,0.0,167,0.0,167,0.0,167,0.0,167,0.0,167,0.0,167,372.0,167,0.0,167,156.0,167,0.0,167,0.0,167,0.0,167,0.0,167,0.0"
"168,0.0,168,0.0,168,0.0,168,0.0,168,390.0,168,0.0,168,0.0,168,0.0,168,0.0,168,0.0,168,138.0,168,0.0,168,0.0,168,0.0,168,0.0,168,0.0"
"169,0.0,169,0.0,169,0.0,169,0.0,169,0.0,169,0.0,169,420.0,169,0.0,169,0.0,169,0.0,169,108.0,169,0.0,169,0.0,169,0.0,169,0.0,169,0.0"
"170,0.0,170,0.0,170,0.0,170,0.0,170,100.5,170,0.0,170,0.0,170,0.0,170,0.0,170,238.5,170,189.0,170,0.0,170,0.0,170,0.0,170,0.0,170,3.0"
"171,0.0,171,0.0,171,0.0,171,0.0,171,0.0,171,0.0,171,0.0,171,0.0,171,384.0,171,0.0,171,144.0,171,0.0,171,0.0,171,0.0,171,0.0,171,0.0"
"172,0.0,172,0.0,172,0.0,172,0.0,172,0.0,172,0.0,172,384.0,172,0.0,172,0.0,172,0.0,172,144.0,172,0.0,172,0.0,172,0.0,172,0.0,172,0.0"
"173,0.0,173,0.0,173,0.0,173,0.0,173,0.0,173,0.0,173,324.0,173,27.0,173,0.0,173,63.0,173,114.0,173,0.0,173,0.0,173,0.0,173,0.0,173,0.0"
"174,0.0,174,0.0,174,0.0,174,0.0,174,112.5,174,0.0,174,0.0,174,0.0,174,0.0,174,47.99999999999999,174,0.0,174,0.0,174,0.0,174,0.0,174,0.0,174,0.0"
"175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,372.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0,175,0.0"
"176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,364.5,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0,176,0.0"
"177,0.0,177,0.0,177,0.0,177,453.0,177,0.0,177,0.0,177,0.0,177,0.0,177,0.0,177,0.0,177,75.0,177,0.0,177,0.0,177,0.0,177,0.0,177,0.0"
"178,0.0,178,0.0,178,0.0,178,0.0,178,0.0,178,0.0,178,0.0,178,0.0,178,0.0,178,84.0,178,444.0,178,0.0,178,0.0,178,0.0,178,0.0,178,0.0"
"179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,312.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0,179,0.0"
"180,0.0,180,0.0,180,0.0,180,0.0,180,0.0,180,0.0,180,384.0,180,0.0,180,0.0,180,0.0,180,144.0,180,0.0,180,0.0,180,0.0,180,0.0,180,0.0"
"181,0.0,181,0.0,181,0.0,181,0.0,181,0.0,181,0.0,181,0.0,181,198.0,181,0.0,181,0.0,181,330.0,181,0.0,181,0.0,181,0.0,181,0.0,181,0.0"
"182,0.0,182,0.0,182,0.0,182,432.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0,182,0.0"
"183,411.0,183,0.0,183,0.0,183,0.0,183,0.0,183,0.0,183,0.0,183,0.0,183,0.0,183,0.0,183,117.0,183,0.0,183,0.0,183,0.0,183,0.0,183,6.0"
"184,0.0,184,0.0,184,0.0,184,0.0,184,0.0,184,0.0,184,0.0,184,402.0,184,0.0,184,0.0,184,30.0,184,0.0,184,0.0,184,0.0,184,0.0,184,0.0"
"185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,0.0,185,138.0,185,0.0,185,390.0,185,0.0,185,0.0,185,0.0"
"186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,648.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0,186,0.0"
"187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,54.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0,187,0.0"
"188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0,188,528.0,188,0.0,188,0.0,188,0.0,188,0.0,188,0.0"
"189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,0.0,189,99.0,189,0.0,189,0.0,189,429.0,189,0.0,189,0.0"
"190,0.0,190,384.0,190,0.0,190,0.0,190,0.0,190,0.0,190,0.0,190,0.0,190,0.0,190,0.0,190,144.0,190,0.0,190,0.0,190,0.0,190,0.0,190,0.0"
"191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,0.0,191,54.0,191,0.0,191,0.0,191,0.0"
"192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,0.0,192,6.0,192,0.0,192,474.0,192,0.0,192,0.0,192,0.0"
"193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,0.0,193,48.0,193,0.0,193,0.0,193,0.0,193,816.0,193,0.0"
"194,0.0,194,0.0,194,0.0,194,0.0,194,0.0,194,0.0,194,432.0,194,0.0,194,0.0,194,0.0,194,96.0,194,0.0,194,0.0,194,0.0,194,0.0,194,0.0"
"195,0.0,195,432.0,195,0.0,195,0.0,195,0.0,195,0.0,195,0.0,195,0.0,195,0.0,195,0.0,195,96.0,195,0.0,195,0.0,195,0.0,195,0.0,195,0.0"
"196,0.0,196,0.0,196,0.0,196,0.0,196,0.0,196,0.0,196,432.0,196,0.0,196,0.0,196,0.0,196,96.0,196,0.0,196,0.0,196,0.0,196,0.0,196,0.0"
"197,0.0,197,0.0,197,0.0,197,0.0,197,0.0,197,0.0,197,0.0,197,0.0,197,384.0,197,0.0,197,144.0,197,0.0,197,0.0,197,0.0,197,0.0,197,0.0"
"198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0,198,48.0,198,0.0,198,0.0,198,0.0,198,0.0,198,0.0"
"199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,402.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0,199,0.0"
"200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,0.0,200,96.0,200,0.0,200,432.0,200,0.0,200,0.0,200,0.0"
"201,0.0,201,0.0,201,0.0,201,0.0,201,0.0,201,0.0,201,321.0,201,0.0,201,0.0,201,0.0,201,207.0,201,0.0,201,0.0,201,0.0,201,0.0,201,0.0"
"202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,432.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0,202,0.0"
"203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0,203,528.0,203,0.0,203,0.0,203,0.0,203,0.0,203,0.0"
"204,0.0,204,0.0,204,0.0,204,306.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0,204,0.0"
"205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0,205,528.0,205,0.0,205,0.0,205,0.0,205,0.0,205,0.0"
"206,0.0,206,0.0,206,0.0,206,0.0,206,0.0,206,312.0,206,96.0,206,0.0,206,24.0,206,0.0,206,96.0,206,0.0,206,0.0,206,0.0,206,0.0,206,0.0"
"207,0.0,207,0.0,207,0.0,207,0.0,207,0.0,207,0.0,207,0.0,207,0.0,207,414.0,207,0.0,207,114.0,207,0.0,207,0.0,207,0.0,207,0.0,207,0.0"
"208,0.0,208,0.0,208,0.0,208,0.0,208,408.0,208,0.0,208,0.0,208,0.0,208,0.0,208,0.0,208,120.0,208,0.0,208,0.0,208,0.0,208,0.0,208,0.0"
"209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,432.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0,209,0.0"
"210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,0.0,210,96.0,210,0.0,210,432.0,210,0.0,210,0.0,210,0.0"
"211,0.0,211,432.0,211,0.0,211,0.0,211,0.0,211,0.0,211,0.0,211,0.0,211,0.0,211,0.0,211,96.0,211,0.0,211,0.0,211,0.0,211,0.0,211,0.0"
"212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,0.0,212,144.0,212,0.0,212,0.0,212,0.0,212,384.0,212,0.0"
"213,0.0,213,0.0,213,0.0,213,0.0,213,0.0,213,0.0,213,0.0,213,0.0,213,0.0,213,414.0,213,114.0,213,0.0,213,0.0,213,0.0,213,0.0,213,0.0"
"214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,0.0,214,61.5,214,0.0,214,0.0,214,366.0,214,0.0,214,0.0"
"215,0.0,215,0.0,215,0.0,215,0.0,215,0.0,215,0.0,215,0.0,215,0.0,215,480.0,215,0.0,215,96.0,215,0.0,215,0.0,215,0.0,215,0.0,215,0.0"
"216,0.0,216,0.0,216,0.0,216,0.0,216,144.0,216,0.0,216,18.0,216,0.0,216,0.0,216,33.0,216,132.0,216,0.0,216,201.0,216,0.0,216,0.0,216,0.0"
"217,0.0,217,447.0,217,0.0,217,0.0,217,0.0,217,0.0,217,0.0,217,0.0,217,0.0,217,0.0,217,81.0,217,0.0,217,0.0,217,0.0,217,0.0,217,9.0"
"218,0.0,218,0.0,218,0.0,218,438.0,218,0.0,218,0.0,218,0.0,218,0.0,218,0.0,218,0.0,218,90.0,218,0.0,218,0.0,218,0.0,218,0.0,218,0.0"
"219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,0.0,219,72.0,219,0.0,219,0.0,219,0.0,219,324.0,219,0.0"
"220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,0.0,220,75.0,220,0.0,220,298.5,220,0.0,220,0.0,220,0.0"
"221,268.5,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0,221,127.5,221,0.0,221,0.0,221,0.0,221,0.0,221,0.0"
"222,432.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0,222,96.0,222,0.0,222,0.0,222,0.0,222,0.0,222,0.0"
"223,0.0,223,0.0,223,0.0,223,0.0,223,0.0,223,0.0,223,174.0,223,0.0,223,0.0,223,0.0,223,96.0,223,0.0,223,0.0,223,0.0,223,258.0,223,0.0"
"224,0.0,224,0.0,224,0.0,224,0.0,224,0.0,224,0.0,224,108.0,224,0.0,224,240.0,224,0.0,224,270.0,224,0.0,224,41.99999999999999,224,0.0,224,0.0,224,0.0"
"225,0.0,225,0.0,225,0.0,225,0.0,225,0.0,225,0.0,225,420.0,225,0.0,225,0.0,225,0.0,225,108.0,225,0.0,225,0.0,225,0.0,225,0.0,225,0.0"
"226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,306.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0,226,0.0"
"227,0.0,227,0.0,227,0.0,227,366.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0,227,0.0"
"228,0.0,228,0.0,228,0.0,228,0.0,228,0.0,228,0.0,228,0.0,228,0.0,228,0.0,228,432.0,228,96.0,228,0.0,228,0.0,228,0.0,228,0.0,228,0.0"
"229,0.0,229,0.0,229,0.0,229,0.0,229,0.0,229,0.0,229,426.0,229,0.0,229,0.0,229,0.0,229,102.0,229,0.0,229,0.0,229,0.0,229,0.0,229,0.0"
"230,0.0,230,0.0,230,0.0,230,339.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0,230,0.0"
"231,0.0,231,0.0,231,0.0,231,0.0,231,0.0,231,432.0,231,0.0,231,0.0,231,0.0,231,0.0,231,96.0,231,0.0,231,0.0,231,0.0,231,0.0,231,0.0"
"232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,0.0,232,96.0,232,0.0,232,432.0,232,0.0,232,0.0,232,0.0"
"233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,0.0,233,244.5,233,0.0,233,0.0"
"234,0.0,234,402.0,234,0.0,234,0.0,234,0.0,234,0.0,234,0.0,234,0.0,234,0.0,234,0.0,234,126.0,234,0.0,234,0.0,234,0.0,234,0.0,234,0.0"
"235,0.0,235,0.0,235,0.0,235,342.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0,235,0.0"
"236,0.0,236,0.0,236,0.0,236,432.0,236,0.0,236,0.0,236,0.0,236,0.0,236,0.0,236,0.0,236,96.0,236,0.0,236,0.0,236,0.0,236,0.0,236,0.0"
"237,0.0,237,0.0,237,0.0,237,0.0,237,0.0,237,0.0,237,102.0,237,0.0,237,0.0,237,0.0,237,426.0,237,0.0,237,0.0,237,0.0,237,0.0,237,0.0"
"238,0.0,238,0.0,238,0.0,238,291.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0,238,0.0"
"239,0.0,239,0.0,239,0.0,239,0.0,239,0.0,239,0.0,239,336.0,239,0.0,239,0.0,239,0.0,239,192.0,239,0.0,239,0.0,239,0.0,239,0.0,239,0.0"
"240,0.0,240,0.0,240,0.0,240,0.0,240,0.0,240,0.0,240,0.0,240,0.0,240,0.0,240,432.0,240,96.0,240,0.0,240,0.0,240,0.0,240,0.0,240,0.0"
"241,0.0,241,0.0,241,0.0,241,0.0,241,0.0,241,0.0,241,496.5,241,0.0,241,0.0,241,0.0,241,96.0,241,0.0,241,0.0,241,0.0,241,0.0,241,0.0"
"242,0.0,242,0.0,242,0.0,242,0.0,242,0.0,242,0.0,242,0.0,242,0.0,242,384.0,242,0.0,242,144.0,242,0.0,242,0.0,242,0.0,242,0.0,242,21.0"
"243,0.0,243,21.0,243,0.0,243,0.0,243,0.0,243,153.0,243,216.0,243,0.0,243,0.0,243,0.0,243,138.0,243,0.0,243,0.0,243,0.0,243,0.0,243,0.0"
"244,0.0,244,0.0,244,0.0,244,0.0,244,0.0,244,0.0,244,0.0,244,0.0,244,0.0,244,411.0,244,117.0,244,0.0,244,0.0,244,0.0,244,0.0,244,0.0"
"245,0.0,245,0.0,245,0.0,245,0.0,245,0.0,245,0.0,245,387.0,245,0.0,245,0.0,245,0.0,245,141.0,245,0.0,245,0.0,245,0.0,245,0.0,245,0.0"
"246,0.0,246,0.0,246,0.0,246,0.0,246,0.0,246,0.0,246,426.0,246,0.0,246,0.0,246,0.0,246,102.0,246,0.0,246,0.0,246,0.0,246,0.0,246,0.0"
"247,0.0,247,0.0,247,0.0,247,0.0,247,0.0,247,0.0,247,390.0,247,0.0,247,0.0,247,0.0,247,138.0,247,0.0,247,0.0,247,0.0,247,0.0,247,0.0"
"248,0.0,248,0.0,248,0.0,248,0.0,248,0.0,248,0.0,248,0.0,248,162.0,248,0.0,248,174.00000000000003,248,0.0,248,0.0,248,0.0,248,0.0,248,0.0,248,0.0"
"249,0.0,249,0.0,249,0.0,249,378.0,249,0.0,249,0.0,249,0.0,249,0.0,249,0.0,249,42.0,249,108.0,249,0.0,249,0.0,249,0.0,249,0.0,249,0.0"
"250,0.0,250,0.0,250,0.0,250,0.0,250,0.0,250,0.0,250,414.0,250,0.0,250,0.0,250,0.0,250,114.0,250,0.0,250,0.0,250,0.0,250,0.0,250,0.0"
"251,0.0,251,0.0,251,0.0,251,0.0,251,0.0,251,0.0,251,0.0,251,0.0,251,0.0,251,414.0,251,114.0,251,0.0,251,0.0,251,0.0,251,0.0,251,0.0"
"252,0.0,252,0.0,252,0.0,252,0.0,252,0.0,252,0.0,252,0.0,252,0.0,252,0.0,252,78.0,252,450.0,252,0.0,252,0.0,252,0.0,252,0.0,252,0.0"
"253,0.0,253,0.0,253,0.0,253,0.0,253,0.0,253,0.0,253,0.0,253,402.0,253,0.0,253,0.0,253,126.0,253,0.0,253,0.0,253,0.0,253,0.0,253,0.0"
"254,432.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0,254,96.0,254,0.0,254,0.0,254,0.0,254,0.0,254,0.0"
"255,0.0,255,0.0,255,0.0,255,0.0,255,0.0,255,0.0,255,306.0,255,0.0,255,0.0,255,0.0,255,126.00000000000001,255,0.0,255,0.0,255,0.0,255,0.0,255,0.0"
"256,0.0,256,432.0,256,0.0,256,0.0,256,0.0,256,0.0,256,0.0,256,0.0,256,0.0,256,0.0,256,96.0,256,0.0,256,0.0,256,0.0,256,0.0,256,0.0"
"257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,0.0,257,169.5,257,0.0,257,0.0"
"258,0.0,258,0.0,258,0.0,258,0.0,258,0.0,258,0.0,258,0.0,258,0.0,258,0.0,258,465.0,258,30.0,258,0.0,258,0.0,258,0.0,258,0.0,258,0.0"
"259,0.0,259,0.0,259,0.0,259,432.0,259,0.0,259,0.0,259,0.0,259,0.0,259,0.0,259,0.0,259,96.0,259,0.0,259,0.0,259,0.0,259,0.0,259,0.0"
"260,0.0,260,432.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0,260,0.0"
"261,0.0,261,0.0,261,0.0,261,0.0,261,0.0,261,0.0,261,228.0,261,0.0,261,0.0,261,0.0,261,303.0,261,0.0,261,0.0,261,0.0,261,0.0,261,138.0"
"262,0.0,262,378.0,262,0.0,262,0.0,262,0.0,262,0.0,262,0.0,262,0.0,262,0.0,262,0.0,262,150.0,262,0.0,262,0.0,262,0.0,262,0.0,262,0.0"
"263,0.0,263,0.0,263,0.0,263,0.0,263,411.0,263,0.0,263,0.0,263,0.0,263,0.0,263,0.0,263,127.5,263,0.0,263,0.0,263,0.0,263,0.0,263,0.0"
"264,0.0,264,0.0,264,0.0,264,432.0,264,0.0,264,0.0,264,0.0,264,0.0,264,0.0,264,0.0,264,96.0,264,0.0,264,0.0,264,0.0,264,0.0,264,0.0"
"265,0.0,265,0.0,265,0.0,265,0.0,265,0.0,265,0.0,265,384.0,265,0.0,265,0.0,265,0.0,265,144.0,265,0.0,265,0.0,265,0.0,265,0.0,265,0.0"
"266,0.0,266,0.0,266,0.0,266,432.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0,266,0.0"
"267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,0.0,267,96.0,267,0.0,267,432.0,267,0.0,267,0.0,267,0.0"
"268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0,268,528.0,268,0.0,268,0.0,268,0.0,268,0.0,268,0.0"
"269,0.0,269,0.0,269,0.0,269,0.0,269,0.0,269,0.0,269,366.0,269,0.0,269,0.0,269,0.0,269,162.0,269,0.0,269,0.0,269,0.0,269,0.0,269,0.0"
"270,0.0,270,0.0,270,0.0,270,417.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0,270,0.0"
"271,0.0,271,0.0,271,0.0,271,0.0,271,0.0,271,0.0,271,360.0,271,0.0,271,0.0,271,0.0,271,168.0,271,0.0,271,0.0,271,0.0,271,0.0,271,0.0"
"272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0,272,18.0,272,0.0,272,0.0,272,0.0,272,0.0,272,0.0"
"273,0.0,273,0.0,273,0.0,273,0.0,273,0.0,273,0.0,273,0.0,273,0.0,273,364.5,273,0.0,273,163.5,273,0.0,273,0.0,273,0.0,273,0.0,273,12.0"
"274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,432.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0,274,0.0"
"275,0.0,275,0.0,275,0.0,275,0.0,275,0.0,275,0.0,275,0.0,275,0.0,275,0.0,275,420.0,275,108.0,275,0.0,275,0.0,275,0.0,275,0.0,275,0.0"
"276,0.0,276,0.0,276,0.0,276,0.0,276,0.0,276,0.0,276,250.5,276,0.0,276,0.0,276,0.0,276,270.0,276,0.0,276,0.0,276,0.0,276,7.5,276,91.49999999999999"
"277,0.0,277,0.0,277,0.0,277,0.0,277,0.0,277,0.0,277,0.0,277,0.0,277,0.0,277,414.0,277,114.0,277,0.0,277,0.0,277,0.0,277,0.0,277,0.0"
"278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,0.0,278,192.0,278,0.0,278,0.0,278,336.0,278,0.0,278,0.0"
"279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0,279,27.0,279,0.0,279,0.0,279,0.0,279,0.0,279,0.0"
"280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,432.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0,280,0.0"
"281,0.0,281,0.0,281,0.0,281,480.0,281,0.0,281,0.0,281,0.0,281,0.0,281,0.0,281,0.0,281,48.0,281,0.0,281,0.0,281,0.0,281,0.0,281,0.0"
"282,0.0,282,114.0,282,0.0,282,306.0,282,0.0,282,0.0,282,0.0,282,0.0,282,0.0,282,0.0,282,108.0,282,0.0,282,0.0,282,0.0,282,0.0,282,0.0"
"283,0.0,283,356.99999999999994,283,0.0,283,0.0,283,0.0,283,0.0,283,0.0,283,0.0,283,0.0,283,0.0,283,171.0,283,0.0,283,0.0,283,0.0,283,0.0,283,21.0"
